"Timestamp","ProcessMemory","Prediction","PredictionTimeMS"
2021-02-01 13:12:23,8.88596643951579,45.1697728065774,155.338679066112
2021-02-01 13:16:23,9.46131474561412,42.7333331918344,284.691475666878
2021-02-01 13:22:43,9.03942320683321,55.6262416020036,421.849303969939
2021-02-01 13:22:51,9.06938519951544,69.6671951375902,468.258448216991
2021-02-01 13:37:31,8.07700295100546,59.940666038543,451.431141554643
2021-02-01 13:49:22,8.51277540657636,62.2483054026961,384.216191826893
2021-02-01 14:11:35,9.45662416468191,51.492034021765,349.568059554556
2021-02-01 14:15:47,8.98886724258218,68.9999676132575,311.843490123122
2021-02-01 14:20:44,8.86144335521089,53.6607389617711,375.292637343607
2021-02-01 14:24:28,9.04672529602334,49.7011340875179,328.788003201416
2021-02-01 14:27:03,8.85423801254954,68.0271063921973,363.502376694517
2021-02-01 14:35:21,8.25241832095857,45.6916508330032,456.017810306414
2021-02-01 14:40:26,9.67149325353776,62.8523824131116,485.482410095009
2021-02-01 14:41:44,8.44413759565717,48.1163010150194,280.45297871548
2021-02-01 14:44:10,8.7266085580085,56.3121708957478,451.796745028324
2021-02-01 14:59:34,9.01896550687887,64.7013711137697,412.755408806176
2021-02-01 15:11:12,9.46981048792347,50.504508042708,284.86423470904
2021-02-01 15:31:08,9.31859245116351,53.8391069956124,359.039464257321
2021-02-01 15:32:16,9.40906445669644,48.9973658677191,329.804447492113
2021-02-01 15:40:34,8.87883882851036,69.6437867768109,452.954549224079
2021-02-01 15:42:19,9.38211548531354,47.2144855987281,242.821423211171
2021-02-01 15:43:46,8.9814051305746,58.773981272243,367.810861309466
2021-02-01 15:53:20,9.93962050760796,47.4217972736806,278.476522356326
2021-02-01 15:59:15,9.18643420017686,63.3364775124937,460.928397655349
2021-02-01 16:09:47,8.66449512028319,55.8839927045628,395.265886147886
2021-02-01 16:22:21,9.56617559924397,58.3298193141818,383.06605695635
2021-02-01 16:44:09,9.23007448910197,68.9390642940998,439.101573507596
2021-02-01 16:50:05,9.08472484402108,56.1443168995902,321.013605671073
2021-02-01 16:55:34,8.85692791457676,60.8017383478582,293.041331211161
2021-02-01 17:04:21,8.61291494749514,61.1532150432467,569.298420629613
2021-02-01 17:32:09,8.8979634179854,59.2010888187215,338.391705466761
2021-02-01 17:32:52,8.65783936417427,66.4769649645314,416.0368649975
2021-02-01 18:08:59,9.1423161500922,49.9965732032433,333.032123355533
2021-02-01 18:28:07,9.52904287069526,56.9091681027785,446.27458107185
2021-02-01 18:29:34,8.81113833934432,46.469310650602,347.448006857643
2021-02-01 18:57:48,8.60299047023208,67.6695628752932,507.700411741108
2021-02-01 18:58:08,8.84981347044187,54.6285918606445,424.004932649687
2021-02-01 19:00:23,8.67568250456236,52.2766543924809,326.623871087609
2021-02-01 19:39:07,8.57119515280167,67.595810841769,322.939489455209
2021-02-01 19:40:14,8.65617982388469,59.2799153188244,257.131655443213
2021-02-01 19:59:32,7.67036922809339,46.771393542178,408.1745594393
2021-02-01 21:07:36,8.58204161857884,62.6330344732851,366.181744897395
2021-02-01 21:29:33,8.70079130026313,42.6032368475571,252.523328329472
2021-02-01 21:31:20,8.97999770007409,53.7201973721385,197.015851799997
2021-02-01 21:37:02,9.1118851261939,47.6267776619643,307.058279891196
2021-02-01 21:59:39,9.51397573972535,60.1935923425481,235.999985773093
2021-02-01 22:36:07,10.4571744991531,42.2604132937267,359.598066112059
2021-02-01 23:07:57,8.58537138238902,42.1015904257074,315.133981227851
2021-02-02 00:06:48,8.84674493477386,61.2246783608571,489.120949875633
2021-02-02 00:11:58,8.94042463468667,61.9245804129168,353.561540505223
2021-02-02 00:32:12,8.06413382649005,66.5990336835384,316.973243510851
2021-02-02 00:38:16,8.60578906636878,46.9147870671004,481.873873696222
2021-02-02 00:46:33,8.19977965491499,50.5832335790619,394.639722642523
2021-02-02 01:40:21,8.86796659898087,49.9569081142545,481.034534032077
2021-02-02 01:45:51,9.6721375332422,51.4796912213787,421.155057974252
2021-02-02 01:58:16,8.84552701009274,48.4611803777516,286.78245932509
2021-02-02 01:58:40,10.2808060559908,46.8131040679291,388.980275618603
2021-02-02 02:00:37,9.67541876800204,52.2948113670573,345.291096676293
2021-02-02 02:11:14,9.31577931354292,61.6937797209248,444.58526239147
2021-02-02 02:13:01,8.62942634635266,59.7980053368956,288.680636334715
2021-02-02 02:15:18,8.17954026768681,45.2090181726962,346.40234129249
2021-02-02 02:16:14,8.8842687831083,53.2835154347122,361.691709377314
2021-02-02 02:19:58,8.53724962962483,56.2977206995711,381.044435540104
2021-02-02 02:34:59,9.53037484440071,63.7904966147617,419.573146538244
2021-02-02 02:44:29,8.81290729490181,56.3178701940924,265.736293496329
2021-02-02 02:49:29,8.93478380943185,52.030366173014,331.096421370854
2021-02-02 02:56:12,9.03438774862292,56.3203037939966,330.949149898228
2021-02-02 03:33:49,8.81463017579802,43.5250397874042,465.241772362133
2021-02-02 03:38:37,9.84384521506087,57.4020302351564,386.559235831792
2021-02-02 03:38:46,8.84527952131761,61.1326156090945,323.758775616875
2021-02-02 03:45:37,8.84088482454686,64.9673338150606,415.093156966161
2021-02-02 04:14:48,8.1917987958127,47.9787630420178,354.50599829616
2021-02-02 04:23:27,8.1920434089806,55.9418395282701,413.708243400347
2021-02-02 04:26:02,8.79928637456007,51.2367003448308,329.660807824456
2021-02-02 04:31:56,8.90638268844303,59.6593980556354,400.687411432396
2021-02-02 04:53:31,8.48884747586489,63.8278729682788,332.211623766918
2021-02-02 04:53:55,9.24179634349355,49.7492436887696,348.730524720465
2021-02-02 04:55:20,8.46585236971594,66.9622596334666,214.058926818395
2021-02-02 04:57:53,9.07597871335796,43.3828123360872,321.386740821816
2021-02-02 04:58:02,8.57946266984157,58.2241786690429,338.02426642011
2021-02-02 05:03:30,8.56984467098171,53.79674752336,409.404011059405
2021-02-02 05:06:31,7.63122670984996,46.8580427933484,391.998846187691
2021-02-02 05:16:54,9.25896852678579,63.1815571440384,349.150714578633
2021-02-02 05:24:35,8.77947591124315,51.6239478439093,308.209498927905
2021-02-02 05:33:34,8.83448220749054,42.0058781215921,389.003891381142
2021-02-02 05:49:18,8.70432489310869,67.5855247369036,261.531551980436
2021-02-02 06:04:03,8.57955516465794,54.7337527405471,468.363803879706
2021-02-02 06:07:16,8.14758322418102,60.00681365747,263.259969696274
2021-02-02 06:08:53,8.52496785095247,50.1453030407429,364.248863330254
2021-02-02 06:18:32,8.51498485626001,49.1732001723722,260.737583017224
2021-02-02 07:43:03,8.5836605185506,54.7114844936877,232.273551418452
2021-02-02 07:53:35,9.24175879100372,58.3681696383283,379.965016677629
2021-02-02 08:08:34,9.189400946257,61.4832148123533,466.45507177141
2021-02-02 08:15:12,8.77637325050991,58.96934042871,378.693632900501
2021-02-02 08:33:17,8.68475182338265,42.245803264901,438.638274633015
2021-02-02 08:34:21,9.09852830229972,56.0065115652978,333.81611392424
2021-02-02 08:41:30,9.67823915549239,62.8583995513618,476.609602574281
2021-02-02 08:46:16,8.17691070217609,48.6775449421257,311.908349496767
2021-02-02 08:47:02,9.41832347411779,57.5286285150796,281.874813500308
2021-02-02 08:53:14,10.1394948044444,67.6524493144825,355.281549985634
2021-02-02 08:54:34,8.77952062623445,69.4191842107102,309.991791801243
2021-02-02 09:07:02,9.99812290570775,53.5801813444123,309.665985668703
2021-02-02 09:12:33,8.47310913356512,52.4508341811597,268.686949606151
2021-02-02 09:47:18,8.81803419311556,43.812097940594,426.594505134678
2021-02-02 09:48:08,9.6560124003675,60.0208644969389,467.890084479788
2021-02-02 09:53:45,8.90508156761073,61.5673887534067,331.442827592525
2021-02-02 10:00:19,9.7195175760398,43.3249993538484,263.162397105694
2021-02-02 10:03:16,8.44210095037804,56.7512234179303,355.273412586563
2021-02-02 10:06:44,8.86147729409206,53.4271298712119,317.022565451886
2021-02-02 10:19:46,8.5643962644609,55.1688638953492,129.858267448952
2021-02-02 10:25:13,9.01364216984121,53.401682429947,328.501426473108
2021-02-02 10:28:09,9.33678382831296,45.2009444758296,432.174962154055
2021-02-02 10:41:41,8.60291354570291,49.0074650524184,344.093596434171
2021-02-02 10:50:16,8.5383331721915,61.5338814817369,290.862281337986
2021-02-02 10:52:34,8.90526002720157,50.1875685509294,462.946470239116
2021-02-02 11:24:04,8.04537170516388,47.2307624127716,358.989984557723
2021-02-02 11:25:52,9.5828433751796,51.5371015742421,279.975315163954
2021-02-02 11:30:44,9.29582757964274,54.6903410274535,387.628049504758
2021-02-02 11:32:40,8.6020483396059,51.9946304494515,252.857823746926
2021-02-02 11:54:39,8.57607355757975,46.2625156529248,318.787119756072
2021-02-02 11:55:07,7.83912308789184,49.7334556430578,100.768094658328
2021-02-02 11:59:29,8.63803396922739,45.4932879153639,308.130785726674
2021-02-02 12:32:02,9.61936065205276,45.7643012814224,314.420269571549
2021-02-02 12:53:52,9.20631660194543,56.5271117128432,451.225795803099
2021-02-02 13:14:30,8.31118571346479,51.3889930220321,365.127958711559
2021-02-02 13:20:55,8.23509766264623,67.0189702482894,268.068752136321
2021-02-02 14:21:04,9.78823824542136,65.7857263283804,393.448289908711
2021-02-02 14:35:07,9.11740712509736,49.8653594646603,379.824747944781
2021-02-02 14:41:25,8.33439275420826,55.5266964305192,331.936457061507
2021-02-02 14:43:24,8.31441468898335,57.5976668186486,392.121350648611
2021-02-02 14:52:51,8.32161128188083,46.4337914837524,515.77129660563
2021-02-02 15:02:25,9.26803500816897,46.2986822994426,333.568921488907
2021-02-02 15:07:12,9.85999101320302,53.9318315433338,465.804210597484
2021-02-02 15:18:01,8.80507669703694,55.1956171896309,397.101827292741
2021-02-02 15:21:48,9.01074669140902,66.6645257258788,458.253528300213
2021-02-02 16:07:59,8.44262819327145,63.7451734421775,319.876817691869
2021-02-02 16:18:14,9.54823338515805,61.7911609811708,330.01002775509
2021-02-02 16:20:14,9.91404876183836,52.4978616638109,406.636356458395
2021-02-02 16:29:17,8.93059459613634,63.8534969966859,380.575268942929
2021-02-02 17:14:51,8.53955927684986,67.9397932328284,279.747910143071
2021-02-02 17:35:52,9.14550176512647,68.0048687011003,251.126730375076
2021-02-02 17:51:59,8.850736220495,50.5646787863225,456.558175742943
2021-02-02 17:55:33,8.63578217063389,48.4766928413883,432.987958664764
2021-02-02 17:56:01,9.50546776462317,54.8288495419547,408.801685607873
2021-02-02 18:10:22,7.59194011606069,42.0334982946515,340.988393870482
2021-02-02 18:25:33,7.8928632393396,69.4574364135042,473.200209780687
2021-02-02 18:30:30,8.39956774200443,43.7095793681219,378.941274987567
2021-02-02 19:10:39,9.0428417965391,42.243905893527,326.615088856158
2021-02-02 19:14:40,8.92338337169303,57.5564825078472,485.41858316652
2021-02-02 19:39:38,8.70890669607797,51.1909522861242,324.113257244281
2021-02-02 19:40:31,9.05032526045494,66.2112351898104,456.85284866961
2021-02-02 19:45:41,9.54369140300444,61.108020032756,243.984138668081
2021-02-02 19:59:15,9.89448832931518,68.0093569559976,315.666162362901
2021-02-02 20:00:43,9.13386107359194,68.2522778613493,286.902085938446
2021-02-02 20:10:34,8.76184736297049,48.8012124504894,271.785468436392
2021-02-02 20:22:47,8.49728699789692,62.1098730200902,422.588519647208
2021-02-02 20:24:01,9.02047065644027,59.5127813052386,360.768684913393
2021-02-02 20:25:45,8.66953967681433,66.9608891028911,424.602445294164
2021-02-02 20:42:08,8.72215611467749,46.898794147186,436.973451717503
2021-02-02 20:54:06,8.90565723686977,67.9455488054082,336.562624891541
2021-02-02 21:03:11,10.0334203592113,45.9746384657919,327.060467355501
2021-02-02 21:25:13,8.54542320979492,64.3413997404277,325.617303123521
